ENVO:00000447	marine biome	ENVO:03605017
ENVO:01000051	marine black smoker biome	ENVO:03605017
ENVO:01000127	marine cold seep biome	ENVO:03605017
ENVO:01000049	marine coral reef biome	ENVO:03605017
ENVO:01000028	marine hadal zone biome	ENVO:03605017
ENVO:01000030	marine hydrothermal vent biome	ENVO:03605017
ENVO:01000025	marine neritic benthic zone biome	ENVO:03605017
ENVO:01000023	marine pelagic biome	ENVO:03605017
ENVO:01000029	marine reef biome	ENVO:03605017
ENVO:01000022	marine salt marsh biome	ENVO:03605017
ENVO:01000123	marine sponge reef biome	ENVO:03605017
ENVO:01000050	marine subtidal rocky reef biome	ENVO:03605017
ENVO:01000053	marine ultramafic hydrothermal vent biome	ENVO:03605017
ENVO:01000858	marine upwelling biome	ENVO:03605017
ENVO:01000052	marine white smoker biome	ENVO:03605017
ENVO:01000047	mediterranean sea biome	ENVO:03605017
ENVO:01000042	neritic epipelagic zone biome	ENVO:03605017
ENVO:01000043	neritic mesopelagic zone biome	ENVO:03605017
ENVO:01000032	neritic pelagic zone biome	ENVO:03605017
ENVO:01000041	neritic sea surface microlayer biome	ENVO:03605017
ENVO:01000048	ocean biome	ENVO:03605017
ENVO:01000038	oceanic abyssopelagic zone biome	ENVO:03605017
ENVO:01000037	oceanic bathypelagic zone biome	ENVO:03605017
ENVO:01000040	oceanic benthopelagic zone biome	ENVO:03605017
ENVO:01000035	oceanic epipelagic zone biome	ENVO:03605017
ENVO:01000039	oceanic hadal pelagic zone biome	ENVO:03605017
ENVO:01000036	oceanic mesopelagic zone biome	ENVO:03605017
ENVO:01000033	oceanic pelagic zone biome	ENVO:03605017
ENVO:01000034	oceanic sea surface microlayer biome	ENVO:03605017
ENVO:00000892	small freshwater lake biome	ENVO:03605017
ENVO:00000890	small river biome	ENVO:03605017
ENVO:01000856	temperate marginal sea biome	ENVO:03605017
ENVO:01000860	temperate marine upwelling biome	ENVO:03605017
ENVO:01000857	temperate mediterranean sea biome	ENVO:03605017
ENVO:01001230	tropical marginal sea biome	ENVO:03605017
ENVO:01000854	tropical marine coral reef biome	ENVO:03605017
ENVO:01000859	tropical marine upwelling biome	ENVO:03605017
ENVO:00000893	xeric basin biome	ENVO:03605017
